age,job,marital,education,default,balance,housing,loan
-0.6363636363636362,0.8181818181818183,0.0,0.3333333333333333,-1.0,-0.8539756323425272,1.0,1.0
-0.8181818181818181,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.8534853739582009,1.0,-1.0
-0.4285714285714285,0.4545454545454546,-1.0,0.3333333333333333,-1.0,-0.8543932598551014,1.0,1.0
-0.3246753246753246,0.2727272727272728,-1.0,-0.3333333333333333,-1.0,-0.861147930928041,1.0,-1.0
-0.4545454545454545,-0.8181818181818181,0.0,-1.0,-1.0,-0.849763041780909,1.0,-1.0
-0.11688311688311681,1.0,-1.0,-0.3333333333333333,-1.0,-0.8523414377281063,1.0,1.0
-0.27272727272727265,-0.8181818181818181,0.0,-0.3333333333333333,-1.0,-0.8588600584678517,1.0,-1.0
-0.5324675324675324,-1.0,0.0,-0.3333333333333333,-1.0,-0.849581464601529,1.0,1.0
0.012987012987013102,-1.0,-1.0,-0.3333333333333333,-1.0,-0.8391589345051114,-1.0,1.0
-0.19480519480519473,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8475296424745338,1.0,-1.0
0.090909090909091,0.2727272727272728,-1.0,-0.3333333333333333,-1.0,-0.8536851088555191,1.0,1.0
0.06493506493506507,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8543932598551014,1.0,-1.0
-0.1428571428571428,-0.8181818181818181,-1.0,-1.0,-1.0,-0.6612859295843698,1.0,-1.0
0.012987012987013102,-1.0,1.0,-0.3333333333333333,-1.0,-0.8532493236250068,1.0,-1.0
-0.8181818181818181,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8545203638806675,1.0,-1.0
-0.09090909090909083,-1.0,-1.0,-0.3333333333333333,-1.0,-0.8544477330089154,-1.0,-1.0
-0.5324675324675324,0.2727272727272728,1.0,-0.3333333333333333,-1.0,-0.8452054545784686,1.0,-1.0
-0.5064935064935064,0.2727272727272728,0.0,-0.3333333333333333,-1.0,-0.8543932598551014,1.0,-1.0
-0.3246753246753246,0.090909090909091,1.0,-0.3333333333333333,-1.0,-0.8074374012674087,1.0,-1.0
-0.16883116883116878,-0.8181818181818181,-1.0,-0.3333333333333333,-1.0,-0.8535035316761389,1.0,-1.0
0.090909090909091,0.8181818181818183,-1.0,1.0,-1.0,-0.8525048571895484,1.0,-1.0
-0.06493506493506485,0.4545454545454546,-1.0,-0.3333333333333333,-1.0,-0.8447878270658944,1.0,-1.0
0.038961038961039085,0.4545454545454546,-1.0,1.0,-1.0,-0.8526501189330525,1.0,-1.0
-0.5324675324675324,0.2727272727272728,0.0,0.3333333333333333,-1.0,-0.8574982296225011,1.0,-1.0
0.038961038961039085,-0.09090909090909083,-1.0,-1.0,-1.0,-0.8610026691845369,1.0,-1.0
-0.3246753246753246,-1.0,-1.0,-0.3333333333333333,-1.0,-0.8543932598551014,1.0,-1.0
-0.03896103896103886,-1.0,1.0,-0.3333333333333333,-1.0,-0.8543932598551014,-1.0,-1.0
-0.7142857142857142,-0.8181818181818181,0.0,-1.0,-1.0,-0.8543932598551014,1.0,-1.0
-0.06493506493506485,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8309516459971311,1.0,-1.0
-0.22077922077922071,-0.8181818181818181,1.0,-1.0,-1.0,-0.8588237430319757,1.0,-1.0
-0.6363636363636362,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8543932598551014,1.0,-1.0
-0.3766233766233765,0.2727272727272728,0.0,-0.3333333333333333,-1.0,-0.8557732464183901,1.0,-1.0
-0.8441558441558441,-1.0,0.0,-0.3333333333333333,-1.0,-0.8562635048027164,1.0,1.0
-0.48051948051948046,1.0,0.0,-1.0,-1.0,-0.8499809343961651,-1.0,1.0
-0.48051948051948046,-0.8181818181818181,0.0,-1.0,-1.0,-0.8466943874493854,1.0,-1.0
-0.2467532467532467,0.8181818181818183,-1.0,1.0,-1.0,-0.8488369981660705,1.0,-1.0
-0.4285714285714285,0.8181818181818183,0.0,1.0,-1.0,-0.8539574746245892,1.0,-1.0
-0.27272727272727265,0.090909090909091,-1.0,0.3333333333333333,-1.0,-0.8511430283441977,1.0,-1.0
-0.6363636363636362,0.2727272727272728,-1.0,-1.0,-1.0,-0.8543932598551014,1.0,-1.0
-0.09090909090909083,-1.0,1.0,-0.3333333333333333,-1.0,-0.83643527681441,1.0,-1.0
0.012987012987013102,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.849871988088537,1.0,-1.0
-0.6103896103896103,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.8400486626840739,1.0,-1.0
-0.19480519480519473,0.8181818181818183,-1.0,1.0,-1.0,-0.851596971292648,1.0,-1.0
-0.1428571428571428,-0.8181818181818181,-1.0,-1.0,-1.0,-0.735823361719899,1.0,-1.0
0.090909090909091,0.4545454545454546,-1.0,-1.0,-1.0,-0.8525774880613005,-1.0,-1.0
0.06493506493506507,-0.8181818181818181,1.0,-1.0,-1.0,-0.8533219544967588,1.0,-1.0
-0.03896103896103886,-1.0,-1.0,-0.3333333333333333,-1.0,-0.8325132097397999,1.0,-1.0
-0.5584415584415584,0.8181818181818183,0.0,-0.3333333333333333,-1.0,-0.6324514734988107,1.0,1.0
0.012987012987013102,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.7466272038930147,1.0,1.0
-0.6623376623376622,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.8539393169066511,1.0,1.0
-0.06493506493506485,-0.8181818181818181,-1.0,-0.3333333333333333,-1.0,-0.8492727833965827,1.0,1.0
-0.03896103896103886,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.8539756323425272,1.0,-1.0
-0.3506493506493506,-1.0,-1.0,-0.3333333333333333,-1.0,-0.8192217602091769,1.0,-1.0
-0.09090909090909083,-1.0,-1.0,-0.3333333333333333,-1.0,-0.8474206961669057,1.0,-1.0
-0.3246753246753246,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8438254680151799,-1.0,1.0
-0.03896103896103886,0.090909090909091,1.0,-0.3333333333333333,-1.0,-0.8527409075227426,-1.0,-1.0
-0.19480519480519473,0.090909090909091,1.0,-0.3333333333333333,-1.0,-0.8543932598551014,1.0,1.0
-0.03896103896103886,0.090909090909091,1.0,-0.3333333333333333,1.0,-0.8543751021371634,1.0,-1.0
-0.29870129870129863,0.2727272727272728,0.0,-0.3333333333333333,-1.0,-0.8506527699598715,1.0,-1.0
-0.2467532467532467,0.090909090909091,1.0,-0.3333333333333333,-1.0,-0.8514153941132678,-1.0,-1.0
-0.3766233766233765,-1.0,0.0,-0.3333333333333333,-1.0,-0.8418644344778748,1.0,-1.0
0.06493506493506507,0.2727272727272728,-1.0,-0.3333333333333333,-1.0,-0.811849726726345,1.0,-1.0
-0.27272727272727265,-0.09090909090909083,-1.0,-1.0,-1.0,-0.8519056524975941,1.0,1.0
-0.1428571428571428,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.8512519746518258,1.0,-1.0
-0.01298701298701288,0.2727272727272728,-1.0,-0.3333333333333333,-1.0,-0.853576162547891,-1.0,-1.0
-0.4025974025974025,-1.0,-1.0,-0.3333333333333333,-1.0,-0.8313329580738293,1.0,-1.0
-0.27272727272727265,-0.8181818181818181,1.0,-0.3333333333333333,-1.0,-0.8541027363680933,1.0,1.0
0.012987012987013102,0.4545454545454546,-1.0,-0.3333333333333333,-1.0,-0.8455686089372287,1.0,-1.0
-0.3766233766233765,-0.8181818181818181,0.0,-0.3333333333333333,-1.0,-0.8534853739582009,-1.0,-1.0
-0.6883116883116882,-1.0,-1.0,-0.3333333333333333,-1.0,-0.851633286728524,1.0,1.0
0.090909090909091,0.2727272727272728,-1.0,-0.3333333333333333,-1.0,-0.8491275216530787,1.0,-1.0
0.090909090909091,0.8181818181818183,-1.0,1.0,-1.0,-0.8534127430864489,1.0,-1.0
0.012987012987013102,1.0,1.0,-0.3333333333333333,-1.0,-0.8550650954188078,-1.0,-1.0
-0.5324675324675324,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8525593303433625,1.0,1.0
-0.03896103896103886,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8474388538848437,-1.0,-1.0
0.090909090909091,0.4545454545454546,-1.0,-1.0,-1.0,-0.8529224847021226,1.0,-1.0
-0.4545454545454545,-1.0,-1.0,-0.3333333333333333,-1.0,-0.8543932598551014,1.0,-1.0
-0.27272727272727265,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8502351424472973,1.0,-1.0
-0.3246753246753246,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8666315617453199,1.0,-1.0
-0.09090909090909083,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.8527590652406806,-1.0,-1.0
-0.11688311688311681,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.8520690719590363,1.0,-1.0
0.06493506493506507,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.8511430283441977,1.0,-1.0
-0.7662337662337662,-1.0,0.0,-1.0,-1.0,-0.8543932598551014,1.0,-1.0
-0.3246753246753246,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8534127430864489,1.0,-1.0
-0.2467532467532467,-1.0,-1.0,-1.0,-1.0,-0.851651444446462,1.0,-1.0
-0.5844155844155843,0.2727272727272728,-1.0,-0.3333333333333333,-1.0,-0.8532856390608828,-1.0,1.0
0.06493506493506507,0.4545454545454546,0.0,-0.3333333333333333,-1.0,-0.8538485283169611,1.0,-1.0
-0.29870129870129863,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8448967733735224,1.0,-1.0
-0.7142857142857142,0.090909090909091,1.0,-0.3333333333333333,-1.0,-0.8538303705990231,1.0,-1.0
-0.27272727272727265,-1.0,1.0,-0.3333333333333333,-1.0,-0.8529588001379986,-1.0,-1.0
-0.01298701298701288,-0.09090909090909083,-1.0,0.3333333333333333,-1.0,-0.8550106222649938,1.0,1.0
-0.5324675324675324,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.8462586022188732,1.0,-1.0
0.06493506493506507,0.4545454545454546,1.0,0.3333333333333333,-1.0,-0.8529224847021226,1.0,-1.0
-0.3246753246753246,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.851778548472028,1.0,-1.0
-0.4025974025974025,0.2727272727272728,-1.0,-0.3333333333333333,-1.0,-0.84801990085886,1.0,-1.0
-0.6103896103896103,-0.8181818181818181,0.0,-1.0,-1.0,-0.8556098269569481,1.0,-1.0
0.06493506493506507,-0.8181818181818181,1.0,-1.0,-1.0,-0.849635937755343,-1.0,-1.0
0.012987012987013102,-1.0,-1.0,0.3333333333333333,-1.0,-0.8543932598551014,-1.0,-1.0
-0.01298701298701288,-1.0,1.0,1.0,-1.0,-0.8533764276505729,1.0,-1.0
-0.1428571428571428,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8539211591887131,1.0,-1.0
-0.5844155844155843,0.2727272727272728,-1.0,1.0,-1.0,-0.8543387867012874,1.0,-1.0
-0.3506493506493506,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.8536487934196431,1.0,1.0
-0.11688311688311681,-1.0,-1.0,-1.0,-1.0,-0.8542661558295354,-1.0,1.0
-0.6103896103896103,-1.0,0.0,-0.3333333333333333,-1.0,-0.8524866994716104,1.0,-1.0
-0.7142857142857142,0.2727272727272728,0.0,-0.3333333333333333,-1.0,-0.8395402465818096,1.0,1.0
-0.5844155844155843,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.8546837833421096,1.0,1.0
-0.6623376623376622,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8543932598551014,1.0,-1.0
-0.03896103896103886,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.8094347502405898,1.0,-1.0
-0.03896103896103886,-0.8181818181818181,-1.0,1.0,-1.0,-0.8328763640985601,-1.0,-1.0
-0.6363636363636362,0.2727272727272728,0.0,-0.3333333333333333,-1.0,-0.8504530350625533,1.0,-1.0
-0.48051948051948046,-1.0,0.0,-0.3333333333333333,-1.0,-0.8237975051295553,1.0,-1.0
-0.03896103896103886,0.2727272727272728,0.0,-0.3333333333333333,-1.0,-0.8398307700688178,1.0,1.0
-0.7402597402597402,-0.27272727272727265,0.0,-1.0,-1.0,-0.8543932598551014,1.0,-1.0
-0.8701298701298701,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8526864343689285,1.0,-1.0
-0.6363636363636362,-1.0,0.0,-0.3333333333333333,-1.0,-0.8543932598551014,1.0,-1.0
-0.3506493506493506,0.090909090909091,0.0,1.0,-1.0,-0.8543932598551014,-1.0,-1.0
-0.6363636363636362,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8450057196811505,1.0,-1.0
-0.27272727272727265,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.849581464601529,1.0,-1.0
-0.09090909090909083,-0.4545454545454545,1.0,0.3333333333333333,-1.0,-0.8371979009678063,1.0,-1.0
-0.5844155844155843,-0.09090909090909083,0.0,-0.3333333333333333,-1.0,-0.8543387867012874,1.0,-1.0
0.012987012987013102,-0.27272727272727265,-1.0,-1.0,-1.0,-0.853630635701705,-1.0,-1.0
-0.5064935064935064,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8537214242913951,1.0,-1.0
0.06493506493506507,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8533582699326349,1.0,-1.0
-0.6103896103896103,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.8539937900604652,1.0,-1.0
-0.01298701298701288,0.8181818181818183,1.0,0.3333333333333333,-1.0,-0.8542479981115974,1.0,-1.0
-0.22077922077922071,-0.27272727272727265,-1.0,-0.3333333333333333,-1.0,-0.8490730484992646,1.0,-1.0
-0.3506493506493506,0.090909090909091,-1.0,0.3333333333333333,-1.0,-0.8543387867012874,1.0,-1.0
-0.06493506493506485,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.848074374012674,1.0,-1.0
-0.1428571428571428,0.8181818181818183,-1.0,1.0,-1.0,-0.8547382564959236,1.0,-1.0
-0.7922077922077921,-0.6363636363636362,0.0,-0.3333333333333333,-1.0,-0.8543932598551014,1.0,-1.0
-0.4285714285714285,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8544658907268534,1.0,-1.0
-0.4545454545454545,-0.8181818181818181,-1.0,-0.3333333333333333,-1.0,-0.8540664209322173,1.0,-1.0
-0.16883116883116878,-1.0,-1.0,0.3333333333333333,-1.0,-0.8518693370617181,-1.0,-1.0
-0.4025974025974025,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.8543932598551014,1.0,-1.0
-0.1428571428571428,0.8181818181818183,-1.0,1.0,-1.0,-0.8202022769778294,1.0,-1.0
0.090909090909091,0.4545454545454546,1.0,-0.3333333333333333,-1.0,-0.8504711927804913,1.0,-1.0
-0.11688311688311681,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.840193924427578,1.0,-1.0
-0.22077922077922071,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8379786828391408,1.0,-1.0
-0.22077922077922071,0.090909090909091,-1.0,1.0,-1.0,-0.8234343507707952,1.0,-1.0
-0.4545454545454545,-1.0,0.0,-1.0,-1.0,-0.853539847112015,1.0,-1.0
-0.2467532467532467,0.090909090909091,0.0,-0.3333333333333333,-1.0,-0.8511975014980118,1.0,-1.0
-0.4285714285714285,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8321500553810397,1.0,-1.0
-0.29870129870129863,-1.0,-1.0,-0.3333333333333333,-1.0,-0.8528316961124326,1.0,-1.0
-0.7922077922077921,0.2727272727272728,0.0,-0.3333333333333333,-1.0,-0.8529043269841846,1.0,-1.0
-0.11688311688311681,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8494725182939008,1.0,-1.0
-0.06493506493506485,-1.0,-1.0,-0.3333333333333333,-1.0,-0.8293719245365243,1.0,-1.0
-0.06493506493506485,0.2727272727272728,-1.0,-1.0,-1.0,-0.8510522397545076,-1.0,-1.0
-0.16883116883116878,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.8543932598551014,-1.0,-1.0
-0.5584415584415584,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8543932598551014,1.0,-1.0
-0.3246753246753246,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.8297532366132224,1.0,1.0
-0.09090909090909083,1.0,-1.0,1.0,-1.0,-0.8540482632142793,1.0,-1.0
-0.5584415584415584,0.4545454545454546,0.0,0.3333333333333333,-1.0,-0.8465128102700052,-1.0,-1.0
0.090909090909091,0.2727272727272728,1.0,-0.3333333333333333,-1.0,-0.8527227498048046,1.0,-1.0
-0.09090909090909083,0.2727272727272728,1.0,-0.3333333333333333,-1.0,-0.8334937265084524,1.0,-1.0
-0.22077922077922071,-0.27272727272727265,-1.0,-0.3333333333333333,-1.0,-0.8536487934196431,1.0,-1.0
-0.5844155844155843,-1.0,-1.0,-0.3333333333333333,-1.0,-0.8534672162402629,1.0,-1.0
-0.06493506493506485,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.8505075082163673,1.0,-1.0
-0.1428571428571428,-0.8181818181818181,-1.0,-0.3333333333333333,-1.0,-0.8333121493290724,1.0,-1.0
-0.6623376623376622,0.090909090909091,-1.0,-1.0,-1.0,-0.8537214242913951,1.0,-1.0
-0.5584415584415584,-1.0,1.0,-0.3333333333333333,-1.0,-0.8401031358378879,1.0,-1.0
-0.5584415584415584,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.8533219544967588,1.0,-1.0
-0.48051948051948046,-1.0,-1.0,-0.3333333333333333,-1.0,-0.849799357216785,1.0,-1.0
-0.5324675324675324,0.2727272727272728,-1.0,-1.0,-1.0,-0.8505619813701815,1.0,-1.0
0.038961038961039085,0.4545454545454546,-1.0,0.3333333333333333,-1.0,-0.8501261961396692,1.0,-1.0
-0.4285714285714285,0.090909090909091,1.0,1.0,-1.0,-0.7747898244148675,1.0,-1.0
-0.06493506493506485,-0.8181818181818181,-1.0,-0.3333333333333333,-1.0,-0.7803097706680224,-1.0,-1.0
-0.5844155844155843,0.8181818181818183,0.0,-0.3333333333333333,-1.0,-0.8534309008043869,1.0,1.0
-0.6623376623376622,-0.8181818181818181,0.0,-1.0,-1.0,-0.8543932598551014,1.0,-1.0
-0.1428571428571428,0.4545454545454546,-1.0,-0.3333333333333333,-1.0,-0.8157717938009551,1.0,-1.0
-0.6103896103896103,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8475478001924718,1.0,-1.0
-0.03896103896103886,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8530677464456268,1.0,-1.0
-0.3766233766233765,0.2727272727272728,-1.0,-0.3333333333333333,-1.0,-0.8463130753726872,1.0,-1.0
-0.5844155844155843,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8499809343961651,1.0,-1.0
-0.6103896103896103,0.8181818181818183,0.0,-0.3333333333333333,-1.0,-0.8488188404481325,1.0,-1.0
-0.48051948051948046,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.85157881357471,1.0,-1.0
-0.16883116883116878,-1.0,1.0,-1.0,-1.0,-0.8512519746518258,-1.0,1.0
-0.3506493506493506,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8471301726798977,1.0,-1.0
0.11688311688311692,0.8181818181818183,1.0,0.3333333333333333,-1.0,-0.8284640386396238,1.0,-1.0
-0.2467532467532467,0.2727272727272728,-1.0,-0.3333333333333333,-1.0,-0.8504167196266773,1.0,-1.0
-0.22077922077922071,-0.09090909090909083,-1.0,-1.0,-1.0,-0.8542661558295354,1.0,-1.0
-0.3246753246753246,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8439525720407459,1.0,-1.0
-0.5584415584415584,-0.6363636363636362,0.0,1.0,-1.0,-0.8489822599095745,1.0,-1.0
-0.5584415584415584,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.8543932598551014,1.0,-1.0
-0.16883116883116878,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.750912425326385,1.0,-1.0
-0.4025974025974025,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8511975014980118,1.0,1.0
-0.4025974025974025,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8450057196811505,1.0,-1.0
-0.4545454545454545,0.090909090909091,0.0,1.0,-1.0,-0.849726726345033,1.0,-1.0
-0.3766233766233765,0.4545454545454546,-1.0,-0.3333333333333333,-1.0,-0.8533764276505729,1.0,-1.0
-0.48051948051948046,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8614747698509252,1.0,-1.0
-0.09090909090909083,0.4545454545454546,-1.0,-0.3333333333333333,-1.0,-0.8484012129355583,1.0,-1.0
0.06493506493506507,-0.4545454545454545,1.0,0.3333333333333333,-1.0,-0.8508525048571896,-1.0,-1.0
-0.5324675324675324,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.8489277867557605,1.0,-1.0
-0.06493506493506485,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.8551377262905598,1.0,-1.0
-0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-0.8456230820910428,1.0,-1.0
-0.2467532467532467,0.6363636363636365,-1.0,1.0,-1.0,-0.8538848437528371,-1.0,-1.0
-0.09090909090909083,-0.27272727272727265,-1.0,1.0,-1.0,-0.8541572095219073,-1.0,-1.0
-0.27272727272727265,-0.4545454545454545,-1.0,0.3333333333333333,-1.0,-0.8368710620449222,-1.0,-1.0
-0.4545454545454545,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8475296424745338,1.0,1.0
-0.4285714285714285,-0.27272727272727265,-1.0,-0.3333333333333333,-1.0,-0.8504167196266773,1.0,-1.0
-0.7402597402597402,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.8485101592431863,1.0,-1.0
-0.5584415584415584,1.0,1.0,-0.3333333333333333,-1.0,-0.8556461423928241,1.0,-1.0
-0.03896103896103886,0.4545454545454546,-1.0,-0.3333333333333333,-1.0,-0.8543932598551014,-1.0,1.0
-0.3506493506493506,-1.0,1.0,1.0,-1.0,-0.8506709276778095,1.0,-1.0
-0.22077922077922071,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.8493454142683348,1.0,-1.0
0.038961038961039085,-0.8181818181818181,-1.0,1.0,-1.0,-0.8350552902511212,1.0,-1.0
-0.6103896103896103,-0.8181818181818181,0.0,-1.0,-1.0,-0.8537758974452091,1.0,-1.0
-0.5324675324675324,0.8181818181818183,-1.0,1.0,-1.0,-0.8356363372251375,-1.0,-1.0
-0.09090909090909083,0.090909090909091,1.0,-0.3333333333333333,-1.0,-0.8277558876400414,1.0,-1.0
-0.2467532467532467,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.8546111524703576,1.0,-1.0
-0.6623376623376622,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.8473480652951537,1.0,-1.0
0.012987012987013102,1.0,-1.0,-0.3333333333333333,-1.0,-0.8490548907813266,1.0,-1.0
-0.09090909090909083,0.8181818181818183,-1.0,1.0,-1.0,-0.821219109182358,-1.0,-1.0
-0.03896103896103886,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.8430083707079694,1.0,-1.0
-0.29870129870129863,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.8539393169066511,1.0,-1.0
-0.09090909090909083,0.2727272727272728,1.0,-0.3333333333333333,-1.0,-0.8486735787046285,1.0,-1.0
-0.5064935064935064,0.8181818181818183,-1.0,0.3333333333333333,-1.0,-0.8543932598551014,1.0,-1.0
-0.3246753246753246,0.2727272727272728,1.0,-0.3333333333333333,-1.0,-0.8531948504711928,1.0,-1.0
-0.19480519480519473,0.8181818181818183,1.0,0.3333333333333333,-1.0,-0.8545566793165436,1.0,1.0
-0.27272727272727265,-1.0,-1.0,-0.3333333333333333,-1.0,-0.848056216294736,1.0,1.0
-0.3506493506493506,1.0,-1.0,1.0,-1.0,-0.8525774880613005,1.0,-1.0
-0.48051948051948046,0.2727272727272728,-1.0,-0.3333333333333333,-1.0,-0.8543932598551014,-1.0,-1.0
-0.3506493506493506,-1.0,-1.0,-0.3333333333333333,-1.0,-0.8465128102700052,1.0,-1.0
-0.19480519480519473,-0.8181818181818181,-1.0,-1.0,-1.0,-0.7956167268897645,1.0,-1.0
-0.3766233766233765,-0.8181818181818181,-1.0,1.0,-1.0,-0.8493998874221488,-1.0,-1.0
-0.8961038961038961,0.8181818181818183,0.0,-0.3333333333333333,-1.0,-0.8543932598551014,1.0,-1.0
-0.4285714285714285,-0.8181818181818181,-1.0,-1.0,-1.0,-0.8506346122419335,1.0,-1.0
-0.4545454545454545,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8456230820910428,1.0,-1.0
-0.1428571428571428,0.090909090909091,-1.0,-0.3333333333333333,-1.0,-0.813574709930456,1.0,-1.0
-0.19480519480519473,0.2727272727272728,-1.0,-0.3333333333333333,-1.0,-0.8466217565776333,1.0,-1.0
-0.09090909090909083,0.8181818181818183,-1.0,-0.3333333333333333,-1.0,-0.8543932598551014,1.0,1.0
-0.5844155844155843,0.090909090909091,0.0,-0.3333333333333333,-1.0,-0.8543932598551014,1.0,-1.0
-0.6103896103896103,-1.0,1.0,-0.3333333333333333,-1.0,-0.8518511793437801,1.0,-1.0
